ID,DIST,CO,RTE,PFX,BEGPM,PFX,ENDPM,Length,HG,MAINT_DIST,DIST_RGN,BUDGET ZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_start,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q1,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q4,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q1,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",los_2023_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q4,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q1,Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q2,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q3,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q4
52,6,FRE,99,,17,,18,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,1,0,,,1,0,0,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,X,,,,,X,,,0,,,x,,,,,x,,,0,0,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,X,,,,,X,,,0,#DIV/0!,FY23/Q2,,,X,,,,X,,,,25,,,X,,,,X,,,,25,25,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,,x,,,,,,x,,,25,,,X,,,,,X,,,0,13,,,,x,,,"M,RS",,,x,,,"M,RS",0,,,,X,,,MR,,,X,,,RM,0,0,,,X,,,,,,,X,,,,25,,,X,,,,R,,,X,,,R,25,25,,,,X,,,MD-RS,,X,,,,,25,,,,X,,,MR,,X,,,,M,25,25,,X,,,,,,X,,,,,,100,,,x,,,,m,x,,,,,,75,88
53,6,FRE,99,,18,,19,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,,X,,PM 18.5,X,,,,,50,,X,,,X,,X,,,,50,50,FY22/Q4,,,X,,1,,X,,,,25,,,x,,,,x,,,,25,25,FY23/Q1,,,X,,X,,,X,,,0,,,X,,,,,X,,,0,0,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,x,,,,,x,,,,50,FY23/Q4,x,,,,,x,,,,,100,,X,,,,X,,,,,75,88,,,,x,,,"M,RS",x,,,,,,50,,,,X,,,MR,,,X,,,RM,0,25,,,X,,,,,,,X,,,,25,,,X,,,,R,,X,,,,R,50,38,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,M,75,75,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
54,6,FRE,99,,19,,20,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,X,,,PM 19.6,X,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,,,X,,1,,,X,,,0,,,x,,,,x,,,,25,13,FY23/Q1,,,X,,X,X,,,,,50,,,X,,,,,X,,,0,25,FY23/Q2,,X,,,X,X,,,,,75,,X,,,X,X,,,,,75,75,FY23/Q3,,x,,,,,,,,,50,FY23/Q4,x,,,,,x,,,,,100,,X,,,,X,,,,,75,88,,,,x,,,"M,RS",,x,,,,,25,,,,X,,X,R & RAMP,,,X,,,MR,0,13,,X,,,,,,,X,,,,,75,,,X,,,,R,,X,,,,R,50,63,,,X,,,X,,X,,,,,,75,,,X,,,1,MR,X,,,,,,75,75,,,X,,,1,S-RAMP,,X,,,1,S,50,,,x,,,,s,,x,,,1,s,50,50
55,6,FRE,99,,20,,21,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,,X,,X,,X,,,,25,63,FY22/Q4,,,X,,,,X,,,,25,,,x,,,,,x,,,0,13,FY23/Q1,,,X,,,,,X,,X,0,,,X,,,,,X,,,0,0,FY23/Q2,,X,,,X,,X,,,X,50,,X,,,X,,X,,,X,50,50,FY23/Q3,,x,,,,,,,,,50,FY23/Q4,,x,,,,x,,,,,75,,X,,,X,,X,,,X,50,63,,,,x,,,"M,RS",,x,,,x,,25,,,,X,,,R & RAMP,,,X,,,MR,0,13,,,,X,,X,Right Shoulder ,,X,,,,,25,,,,,X,1,R,,X,,,1,R,50,38,,,,X,,X,2 CAMPS,,X,,,,,25,,,,X,,3,MR,,X,,,1,RS,25,25,,,,X,,4,S,,,X,,2,S,0,,,,x,,,s,,,x,,2,s,0,0
56,6,FRE,99,,21,,22,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,,X,,,,,,X,,,25,,x,,,,,,x,,,25,25,FY23/Q1,X,,,,,,X,,,,75,,,X,,,,,X,,,0,38,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,,x,,,,,,,,0,FY23/Q4,x,,,,,x,,,,,100,,X,,,X,,X,,,X,50,75,,,,x,,,"M,RS",,x,,,x,,25,,,,X,,,,,X,,,,M,25,25,,,,X,,,,,,X,,X,camp,0,,,,,X,,R,,X,,,,R,50,25,,,X,,,X,1 CAMP,X,,,,,,75,,,X,,,1,MR,X,,,,,,75,75,,,,X,,2,S,,,X,,4,S,0,,,,x,,,s,,,x,,4,s,0,0
57,6,FRE,99,,22,,23,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,,,X,,,,,X,,,0,,,x,,,,,x,,,0,0,FY23/Q1,,X,,,,,X,,,,50,,,X,,,,,X,,,0,25,FY23/Q2,,X,,,X,,X,,,,50,,X,,,X,X,,,,,75,63,FY23/Q3,,,x,,,,,,,,0,FY23/Q4,x,,,,,x,,,,,100,,X,,,X,,X,,,X,50,75,,,x,,,,"M,RS",,x,,,,,50,,,X,,,,,,X,,,,M,50,50,,X,,,,,,,X,,,,,75,,,,,X,2,R,,X,,,,R,50,63,,,,X,,X,2 CAMPS ,X,,,,,,50,,,,X,,2,MR,X,,,,,,50,50,,,,X,,2,S,,,X,,2,S,0,,,,x,,,s,,,x,,1,s,0,0
58,6,FRE,99,,23,,24,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,X,,,PM 23.30,X,,,,,75,,X,,,,X,,,,,75,75,FY22/Q4,,,X,,,,,X,,1,0,,,x,,,,,x,,,0,0,FY23/Q1,,,X,,,,,X,,,0,,,X,,,X,,,,,50,25,FY23/Q2,,X,,,,,X,,,,50,X,,,,,,X,,,,75,63,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,x,,,,,x,,,,,100,,X,,,X,X,,,,,75,88,,,x,,,,"M,RS",x,,,,,,75,,,X,,,,,,X,,,,R,50,63,,x,,,,,,,X,,,,,75,,,,,X,,MR,,,X,,,R,0,38,,,,X,,X,2 CAMPS ,X,,,,,,50,,,,X,,2,MR,X,,,,,,50,50,,,X,,,,S,,,X,,,S,25,,,x,,,,s,,,x,,,sm,25,25
59,6,FRE,99,,24,,25,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,,X,,,,,,X,,,25,,x,,,,,x,,,,50,38,FY23/Q1,,X,,,,X,,,,,75,,,X,,,,X,,,,25,50,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,,x,,,,x,,,,,75,FY23/Q4,x,,,,,x,,,,,100,,X,,,,X,,,,,75,88,,,,x,,,"M,RS",,x,,,,,25,,,,X,,,,,X,,,,R,25,25,,,X,,,,Right Shoulder ,,X,,,,Right Shoulder ,50,,,,,X,,MR,,,X,,,R,0,25,,X,,,,,,,,X,,,,50,,X,,,,,,,,X,,,RS,50,50,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
60,6,FRE,99,,25,,26,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,1,,50,,1,,50,50,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,,,X,,,,,X,,,0,,,x,,,,x,,,,25,13,FY23/Q1,,X,,,,,,X,,,25,,,X,,,X,,,,,50,38,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,,x,,,,x,,,,,75,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,,x,,,"M,RS",,x,,,x,,25,,,X,,,X,,,X,,,,R,50,38,,,,x,,,Right Shoulder ,,x,,,,RS and Median ,25,,,,X,,,R,,X,,,,MR,25,25,,X,,,,,,X,,,,,,50,,X,,,,,,,X,,,,M,75,63,,X,,,,,,,X,,,,S,75,,x,,,,,,,x,,,,s,75,75
61,6,FRE,99,,26,,27,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,,X,,,,,X,,,,50,,x,,,,,x,,,,50,50,FY23/Q1,X,,,,,X,,,,,100,,,X,,,,,X,,,0,50,FY23/Q2,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,,,x,,,x,,,,,50,FY23/Q4,x,,,,,x,,,,,100,X,,,,,,X,,,,75,88,,,x,,,x,RS,,x,,,,RS,50,,,X,,,,,,,X,,,R,25,38,,,x,,,,,,x,,,,RS and Median ,50,,,X,,,,R,,X,,,,MR,50,50,,,X,,,X,1 CAMP,,X,,,,,50,,,X,,,1,RS,,X,,,,M,50,50,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
62,6,FRE,99,,27,,28,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,X,,,,,,X,,,,75,x,,,,,,x,,,,75,75,FY23/Q1,X,,,,,,X,,,,75,,,X,,,X,,,,,50,63,FY23/Q2,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,,x,,,,,x,,,,50,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,,x,,,"M,RS",,,x,,,RS,0,,,X,,,,,,X,,,,R,50,25,,,x,,,,,,x,,,,right shoulder ,50,,,X,,,,R,,X,,,,R,50,50,,X,,,,,,,X,,,,,75,,X,,,,,,X,,,,,,100,88,,X,,,,,,,X,,,,S,75,,x,,,,,,,x,,,,s,75,75
63,6,FRE,99,,28,,29,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,,X,,,,75,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,X,,,,,,X,,0,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,x,,,Median ,,x,,,,Median ,25,,,,X,,,MR,,X,,,,M,25,25,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
64,6,FRE,99,,29,,30,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,,X,,,,75,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,X,,,,,,X,,0,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,x,,,,,,,x,,,,RS and Median ,75,,X,,,,,,,X,,,,MR,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
65,6,FRE,99,,30,,31,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,X,,,,X,,,,,75,,x,,,,x,,,,,75,75,FY23/Q1,,,X,,,,,,X,,0,,X,,,,,,X,,,25,13,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,x,,,,"M,RS",,,x,,,"M,RS",25,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,x,,,,,x,,,,Median ,25,,,,X,,,MR,,X,,,,M,25,25,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,4/18/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,6/17/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
66,6,FRE,180,,40,,41,1,,6,District 6 - North Region,InVal-3,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,,X,,,,X,,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,10/26/2023,x,,,,,,x,,,,,,100,10/26/2023,X,,,,,,X,,,,,,100,100,1/19/2024,X,,,,,,X,,,,,,100,1/19/2024,X,,,,,,X,,,,,,100,100,,,X,,,,shoulder ,X,,,,,,100,4/18/2024,,X,,,,,X,,,,,,75,88,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
67,6,FRE,180,,41,,42,1,,6,District 6 - North Region,InVal-3,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,,1,,50,50,FY22/Q2,,1,,50,1,,,100,75,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,X,,,,,X,,,0,#DIV/0!,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,,x,,,,RS,75,,X,,,,,,X,,,,,,100,88,,,X,,,,Right Shoulder,X,,,,,,75,,,X,,,,M,X,,,,,,75,75,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,,75,75,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
68,6,FRE,180,,42,,43,1,,6,District 6 - North Region,InVal-3,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,X,,,,,X,,,0,#DIV/0!,FY22/Q4,,X,,,,X,,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,,x,,,,RS,75,,X,,,,,,X,,,,,,100,88,,,X,,,,Right Shoulder,X,,,,,,75,,,X,,,,M,X,,,,,,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
69,6,FRE,180,,43,,44,1,,6,District 6 - North Region,InVal-3,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,,,X,,,X,,,,,50,x,,,,,x,,,,,100,75,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,x,,,,RS,x,,,,,,75,,X,,,,,,X,,,,,,100,88,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,,X,,,,shoulder ,X,,,,,,75,,,X,,,,,X,,,,,,75,75,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
70,6,FRE,180,,44,,45,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,1,,,100,50,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,,X,,,X,,,,,50,,,X,,,X,,,,,50,50,FY23/Q2,X,,,,,,,X,,,50,,X,,,,,X,,,,50,50,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,x,,,,RS,x,,,,,,75,,X,,,,,,X,,,,,,100,88,,X,,,,,,,,X,,,Median ,50,,X,,,,,,,,X,,,M,50,50,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
71,6,FRE,180,,53,,54,1,,6,District 6 - North Region,InVal-3,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,X,,,,,X,,,,,100,,x,,,,x,,,,,75,88,FY23/Q1,,X,,,,X,,,,,75,,,X,,,,X,,,,25,50,FY23/Q2,X,,,,,,X,,,,75,X,,,,,X,,,,,100,88,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,x,,,,RS,,x,,,,RS,50,,,X,,,,R,,X,,,,R,50,50,,,X,,,,Right Shoulder ,,X,,,,Median ,50,,,X,,,,M,,X,,,,M,50,50,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
72,6,FRE,180,R,54,R,55,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,,X,,,,,X,,,,50,,x,,,,,x,,,,50,50,FY23/Q1,,X,,,,X,,,,,75,,X,,,,,,X,,,25,50,FY23/Q2,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,,X,,,,,X,,,,50,75,,,x,,,,RS,x,,,,,,75,,,X,,,,M,X,,,,,,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
73,6,FRE,180,R,55,R,56,1,,6,District 6 - North Region,InVal-3,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY22/Q4,,X,,,,,,X,,,25,,x,,,,,x,,,,50,38,FY23/Q1,X,,,,,,X,,,,75,,,X,,,,X,,,,25,50,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,x,,,,,x,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,,,x,,,M,50,,,X,,,,M,,X,,,,R,50,50,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
